x,y,z,x_dot,y_dot,z_dot,x_dot_dot,y_dot_dot,z_dot_dot
228065.7423940338,-5336477.069928218,3474088.24799855,0.0107605446828529,1.527374610304832,2.329742768779397,0.0154395820572972,2.191634848713875,3.342749550938606
228065.7434854903,-5336476.915004473,3474088.484307668,0.0110682158265262,1.571047119796276,2.396357711404562,0.0153231667354702,2.175802364945412,3.318767994642258
228065.7446076041,-5336476.755729156,3474088.727254358,0.0113736896310001,1.614406239241362,2.462494885548949,0.0152140273712575,2.160202711820602,3.294786438345909
228065.7457601553,-5336476.592133479,3474088.976790993,0.0116769515443593,1.657454296946526,2.52815755084157,0.0151048880070447,2.144603058695793,3.271386958658695
228065.7469429256,-5336476.424248442,3474089.232870303,0.0119780743261799,1.700194086879492,2.593348966911435,0.0150030246004462,2.129236236214638,3.247754648327827
228065.7481556982,-5336476.252104818,3474089.495445344,0.0122770143207162,1.742626540362835,2.6580726262182,0.0149011611938476,2.114102244377136,3.224704414606094
228065.7493982578,-5336476.075733155,3474089.764469519,0.012573815183714,1.784754917025566,2.722332254052162,0.0147847458720207,2.098735421895981,3.201421350240707
228065.7506703908,-5336475.895163788,3474090.039896563,0.0128684769151732,1.826581079512835,2.786130411550403,0.0146756065078079,2.083834260702133,3.178487531840801
228065.7519718849,-5336475.71042683,3474090.321680532,0.0131610431708395,1.868107356131077,2.849471289664507,0.0145664671435952,2.068700268864632,3.155553713440895
228065.7533025295,-5336475.521552179,3474090.609775831,0.0134514993987977,1.909335609525442,2.912357449531555,0.0144718796946108,2.053799107670784,3.13296914100647
228065.7546621156,-5336475.328569524,3474090.904137173,0.0137398747028783,1.95026770234108,2.97479284927249,0.0143700162880122,2.03913077712059,3.110617399215698
228065.7560504354,-5336475.131508336,3474091.204719612,0.0140261690830811,1.990905962884426,3.03678005002439,0.0142681528814137,2.02469527721405,3.088265657424927
228065.7574672828,-5336474.93039787,3474091.511478511,0.0143104261951521,2.031253650784492,3.098322544246912,0.0141662894748151,2.010026946663857,3.066030330955982
228065.7589124533,-5336474.725267179,3474091.82436956,0.0145926314871758,2.071311231702566,3.15942382439971,0.0140644260682165,1.995591446757317,3.044027835130692
228065.7603857436,-5336474.516145105,3474092.14334877,0.014872828614898,2.111081499606371,3.220086451619864,0.0139625626616179,1.981388777494431,3.022258169949055
228065.7618869519,-5336474.303060284,3474092.46837246,0.0151509884744882,2.150566782802343,3.280313685536385,0.0138534232974052,1.967186108231544,3.000604920089245
228065.7634158778,-5336474.086041141,3474092.799397268,0.0154271838255226,2.189768478274345,3.340109018608928,0.0137588358484208,1.953216269612312,2.978951670229435
228065.7649723227,-5336473.865115905,3474093.136380139,0.0157013855641707,2.228688448667526,3.399475710466504,0.0136569724418222,1.939013600349426,2.957531251013279
228065.766556089,-5336473.640312598,3474093.479278331,0.0159736082423478,2.267329953610897,3.45841608941555,0.013569660950452,1.925043761730194,2.936460077762604
228065.768166981,-5336473.411659042,3474093.828049407,0.0162438955157995,2.305693924427032,3.516933880746365,0.0134605215862393,1.911306753754616,2.915388904511929
228065.7698048037,-5336473.179182858,3474094.182651232,0.0165122328326106,2.343782689422369,3.575031645596027,0.0133732100948691,1.897336915135384,2.894317731261253
228065.7714693641,-5336472.942911473,3474094.543041977,0.0167786492966115,2.381598576903343,3.63271264359355,0.0132713466882705,1.884065568447113,2.873595803976059
228065.7731604704,-5336472.702872111,3474094.909180111,0.0170431594597175,2.41914251819253,3.689980134367943,0.0131767592392861,1.870561391115189,2.853106707334518
228065.774877932,-5336472.459091805,3474095.281024399,0.0173057633219286,2.456417307257652,3.746836446225643,0.0130894477479159,1.857057213783264,2.832617610692978
228065.7766215599,-5336472.211597395,3474095.658533908,0.0175664754351601,2.493425272405148,3.803284838795662,0.0129948602989316,1.84355303645134,2.812244929373264
228065.7783911665,-5336471.960415523,3474096.041667994,0.0178253394551575,2.53016734495759,3.859328338876367,0.0129002728499472,1.830514520406723,2.792105078697205
228065.7801865653,-5336471.705572646,3474096.430386305,0.0180823262780904,2.566645387560129,3.914969973266125,0.0127984094433486,1.817243173718452,2.772081643342972
228065.7820075713,-5336471.447095027,3474096.82464878,0.0183374795597046,2.602862659841776,3.970212070271373,0.0127038219943642,1.804204657673836,2.752058207988739
228065.7838540006,-5336471.185008746,3474097.224415642,0.0185908138519153,2.63881916180253,4.025058122351766,0.012616510502994,1.791398972272873,2.732384018599987
228065.7857256712,-5336470.919339686,3474097.629647403,0.0188423000508919,2.674518153071404,4.079510690644383,0.0125291990116238,1.778360456228256,2.712709829211235
228065.7876224017,-5336470.650113556,3474098.040304857,0.0190920109162107,2.709961496293545,4.133572336286306,0.0124418875202536,1.765787601470947,2.693384885787964
228065.7895440124,-5336470.37735587,3474098.45634908,0.0193399173440411,2.745149657130241,4.187246318906546,0.0123473000712692,1.752981916069984,2.673943527042866
228065.7914903249,-5336470.101091966,3474098.877741426,0.0195860338862985,2.780085429549217,4.240535199642181,0.012259988579899,1.740409061312675,2.654851414263248
228065.7934611619,-5336469.821346999,3474099.304443527,0.0198304041987285,2.814771141856909,4.293441772460938,0.012179953046143,1.72806903719902,2.635759301483631
228065.7954563475,-5336469.538145943,3474099.736417288,0.0200730137294158,2.849207725375891,4.345969064161181,0.0120853655971586,1.715496182441711,2.616900019347668
228065.7974757069,-5336469.251513591,3474100.173624892,0.0203138770302757,2.883397042751312,4.39811940304935,0.0119980541057884,1.703156158328056,2.598157152533531
228065.7995190669,-5336468.96147456,3474100.61602879,0.0205530232051387,2.917341887950897,4.449895350262523,0.0119180185720324,1.691048964858055,2.579530701041222
228065.8015862551,-5336468.668053289,3474101.063591705,0.0207904522540047,2.951042726635933,4.501300165429711,0.0118307070806622,1.678941771388054,2.560904249548912
228065.8036771005,-5336468.371274046,3474101.516276622,0.0210261641768738,2.984501421451569,4.552335944026709,0.0117361196316778,1.667067408561707,2.542627044022083
228065.8057914337,-5336468.071160918,3474101.974046795,0.0212602026294916,3.017720766365528,4.603005712851882,0.0116560840979218,1.654960215091705,2.524466253817081
228065.807929086,-5336467.767737824,3474102.436865744,0.021492553059943,3.050701227039099,4.653311800211668,0.01158332452178,1.643085852265358,2.506189048290253
228065.81008989,-5336467.461028512,3474102.90469725,0.0217232445720583,3.083445131778717,4.703257000073791,0.0114887370727956,1.631211489439011,2.488377504050732
228065.8122736799,-5336467.151056552,3474103.377505345,0.0219522626139223,3.115953877568245,4.752844106405973,0.0114087015390396,1.619569957256317,2.470449544489384
228065.8144802905,-5336466.837845358,3474103.855254334,0.022179665393196,3.148230258375406,4.80207521468401,0.0113286660052835,1.607928425073624,2.45275441557169
228065.8167095582,-5336466.521418165,3474104.337908766,0.0224054238060489,3.180274739861488,4.85095358453691,0.0112413545139133,1.596519723534584,2.435059286653996
228065.8189613204,-5336466.201798046,3474104.825433452,0.0226295524043962,3.212088719010353,4.899480845779181,0.0111685949377715,1.584878191351891,2.417596988379955
228065.8212354158,-5336465.879007904,3474105.317793447,0.0228520802920684,3.243674989789724,4.947660025209188,0.0110885594040155,1.573702320456505,2.400251105427742
228065.8235316843,-5336465.553070487,3474105.814954065,0.0230730220209807,3.275034483522177,4.995493683964014,0.0110085238702595,1.562293618917465,2.383138053119183
228065.8258499666,-5336465.22400837,3474106.316880867,0.0232923630392178,3.306169528514147,5.042984150350094,0.0109284883365035,1.551117748022079,2.366025000810623
228065.8281901048,-5336464.891843972,3474106.823539658,0.0235101324506104,3.337081056088209,5.090133985504508,0.0108484528027474,1.539941877126694,2.349028363823891
228065.8305519422,-5336464.556599548,3474107.33489649,0.0237263448070734,3.367770463228226,5.136945517733693,0.0107756932266056,1.528998836874962,2.332148142158985
228065.8329353229,-5336464.218297195,3474107.850917658,0.0239410001086071,3.398239612579346,5.183421075344086,0.0106956576928496,1.51805579662323,2.315500751137733
228065.8353400926,-5336463.876958851,3474108.3715697,0.0241541274590417,3.428490366786718,5.229563219472766,0.0106228981167078,1.507112756371498,2.298853360116482
228065.8377660979,-5336463.532606297,3474108.896819394,0.0243657123064622,3.458524122834206,5.275374511256814,0.0105428625829517,1.496169716119766,2.28220596909523
228065.8402131863,-5336463.185261156,3474109.426633756,0.0245757837546989,3.488342277705669,5.320857046172023,0.0104701030068099,1.485459506511688,2.265907824039459
228065.8426812066,-5336462.8349449,3474109.960980038,0.0247843563556671,3.517946694046259,5.366013385355473,0.0103900674730539,1.474982127547264,2.249726094305515
228065.8451700085,-5336462.481678841,3474110.499825727,0.0249914301093667,3.547338303178549,5.410845624282956,0.0103173078969121,1.464271917939186,2.233544364571571
228065.847679443,-5336462.125484143,3474111.043138544,0.0251970195677131,3.576519899070263,5.45535609126091,0.010237272363156,1.454027369618416,2.217479050159454
228065.8502093621,-5336461.766381819,3474111.590886442,0.0254011101787909,3.605491481721401,5.499547580257058,0.0101717887446284,1.443317160010338,2.201530151069164
228065.852759619,-5336461.404392722,3474112.1430376,0.0256037747021764,3.6342553794384,5.54342195391655,0.0100917532108724,1.433072611689568,2.185814082622528
228065.8553300675,-5336461.039537568,3474112.699560428,0.0258049549302086,3.662812989205122,5.586981540545821,0.0100262695923447,1.422828063368797,2.170330844819546
228065.857920563,-5336460.671836915,3474113.260423569,0.0260047090705484,3.691165242344141,5.630228668451309,0.0099535100162029,1.412583515048027,2.15461477637291
228065.8605309613,-5336460.301311179,3474113.825595883,0.0262030080193653,3.719314932823181,5.673165200278163,0.009880750440061,1.402338966727257,2.139131538569927
228065.8631611201,-5336459.927980627,3474114.395046452,0.0263999099843204,3.747262060642242,5.715793929994106,0.0098079908639192,1.39232724905014,2.123764716088772
228065.8658108973,-5336459.551865382,3474114.968744585,0.026595385861583,3.775008954107761,5.758116953074932,0.0097425072453916,1.382315531373024,2.108514308929443
228065.8684801523,-5336459.172985422,3474115.546659809,0.0267894647549837,3.802556544542313,5.80013613216579,0.0096697476692497,1.372303813695908,2.093380317091942
228065.8711687453,-5336458.791360581,3474116.128761871,0.0269821612164378,3.829906694591045,5.841854028403759,0.0095969880931079,1.362757757306099,2.078479155898094
228065.8738765375,-5336458.407010547,3474116.715020735,0.0271734606940299,3.857060801237822,5.883272737264633,0.0095315044745802,1.352746039628983,2.06346157938242
228065.8766033914,-5336458.019954879,3474117.305406576,0.0273633922915905,3.884019795805216,5.924394121393561,0.0094587448984384,1.34296715259552,2.048560418188572
228065.8793491702,-5336457.63021298,3474117.899889789,0.0275519560091197,3.910785540938377,5.965220276266336,0.0093932612799108,1.333421096205711,2.034008502960205
228065.8821137378,-5336457.237804125,3474118.498440977,0.0277391663985326,3.937359433621168,6.005753995850682,0.0093277776613831,1.323875039815903,2.019456587731838
228065.8848969596,-5336456.842747447,3474119.101030958,0.0279250380117446,3.963741939514875,6.045996444299817,0.0092550180852413,1.314328983426094,2.004904672503471
228065.8876987019,-5336456.445061943,3474119.707630756,0.0281095854006707,3.989935852587223,6.085950648412108,0.0091895344667136,1.304782927036285,1.990585587918758
228065.8905188318,-5336456.044766471,3474120.318211606,0.0282928085653111,4.015941638499498,6.125617772340775,0.0091313268058002,1.295702531933784,1.976150088012218
228065.8933572173,-5336455.641879754,3474120.932744942,0.0284746929537504,4.041761159896851,6.165000610053539,0.0090585672296583,1.28638930618763,1.962180249392986
228065.8962137274,-5336455.236420384,3474121.551202415,0.0286552822217345,4.067394882440567,6.204101024195552,0.0089930836111307,1.277076080441475,1.9479775801301
228065.8990882321,-5336454.828406818,3474122.173555868,0.0288345909211784,4.092845134437084,6.242920644581318,0.0089348759502172,1.267995685338974,1.933891326189041
228065.9019806024,-5336454.417857378,3474122.799777353,0.029012604500167,4.118112381547689,6.281461799517274,0.0088693923316895,1.258915290236473,1.92027073353529
228065.90489071,-5336454.004790258,3474123.429839119,0.0291893229587003,4.143198952078819,6.319726817309856,0.0088039087131619,1.249834895133972,1.906417310237885
228065.9078184277,-5336453.589223519,3474124.063713616,0.0293648045044392,4.168105311691761,6.35771662928164,0.0087457010522484,1.240987330675125,1.892680302262306
228065.9107636293,-5336453.171175096,3474124.701373492,0.0295390200335532,4.192832857370377,6.39543472789228,0.0086802174337208,1.232139766216278,1.879176124930382
228065.9137261891,-5336452.750662791,3474125.342791587,0.0297119695460423,4.217382986098528,6.432881345972419,0.0086147338151931,1.223059371113777,1.865671947598457
228065.9167059828,-5336452.32770428,3474125.98794094,0.0298836966976523,4.241757094860077,6.470059975981712,0.0085492501966655,1.21421180665493,1.85228418558836
228065.9197028866,-5336451.902317114,3474126.636794786,0.0300541723845526,4.265956114977598,6.506971549242735,0.0084983184933662,1.205597072839737,1.838896423578262
228065.9227167779,-5336451.474518718,3474127.289326544,0.030223440262489,4.289981909096241,6.543618626892567,0.0084328348748385,1.196982339024544,1.825741492211819
228065.9257475347,-5336451.044326386,3474127.94550983,0.0303914857795462,4.313834942877293,6.58000260591507,0.0083819031715393,1.188367605209351,1.812586560845375
228065.9287949478,-5336450.611757296,3474128.605318449,0.0307054142467677,4.369703121483326,6.665222812443972,0.1642183633521199,33.36556255817413,50.8967787027359
228065.9320291573,-5336450.141500383,3474129.32261679,0.0339730322593823,5.034620873630047,7.679502479732037,0.1625376171432436,33.12644548714161,50.53158383816481
228065.9355884463,-5336449.604990488,3474130.140978845,0.0372070498997345,5.694768391549587,8.686505956575274,0.1608641468919814,32.88849256932735,50.16918294131756
228065.9394694662,-5336449.002702935,3474131.059679583,0.0404076854465529,6.350180134177208,9.68628516420722,0.1592052285559475,32.65263512730598,49.8093431815505
228065.9436688922,-5336448.335109641,3474132.077999178,0.0435752153862267,7.000889629125595,10.67889179103076,0.1575535861775279,32.41840749979019,49.45194814354181
228065.9481835116,-5336447.602679137,3474133.195222965,0.0465627526864409,7.614743895828724,11.61528052762151,0.0,0.0,0.0001164153218269
228065.9528397871,-5336446.84120471,3474134.356751007,0.0465627526864409,7.614744361490011,11.61528052762151,0.0,0.0,0.0001164153218269
228065.9574960627,-5336446.079730284,3474135.51827905,0.0465627526864409,7.614743895828724,11.61528052762151,0.0,0.0,-0.0001164153218269
228065.9621523382,-5336445.318255858,3474136.679807093,0.0465627526864409,7.614743895828724,11.61528052762151,0.0,0.0,0.0
228065.9668086136,-5336444.556781432,3474137.841335136,0.0465627526864409,7.614744361490011,11.61528052762151,0.0,0.0,0.0
228065.9714648891,-5336443.795307006,3474139.002863178,0.0465627526864409,7.614743895828724,11.61528052762151,0.0,0.0,0.0
228065.9761211646,-5336443.033832579,3474140.164391221,0.0465627526864409,7.614743895828724,11.61528052762151,0.0,0.0,0.0
228065.9807774401,-5336442.272358153,3474141.325919263,0.0465627526864409,7.614743895828724,11.61528052762151,0.0,0.0,0.0
228065.9862577386,-5336441.510865575,3474142.48742104,0.0786107266321778,7.61545030400157,11.61425886675715,3.113498678430915,0.0684522092342376,-0.0991858541965484
228065.9972323118,-5336440.749251959,3474143.648747697,0.1408807438565418,7.616822142153978,11.61227421835065,3.113505954388529,0.0684522092342376,-0.0993022695183754
228066.0144338877,-5336439.987501169,3474144.809875878,0.2031507610809058,7.618193980306387,11.61028956994414,3.113498678430915,0.0686850398778915,-0.0993022695183754
228066.0378624661,-5336439.225613202,3474145.970805583,0.265420792857185,7.619565818458796,11.60830468870699,3.113505954388529,0.0686850398778915,-0.0991858541965484
228066.0675180469,-5336438.463588056,3474147.131536812,0.3276908246334642,7.620937190949917,11.60631980746984,3.113498678430915,0.0686850398778915,-0.0991858541965484
228066.1025766073,-5336437.701443886,3474148.292095826,0.3579128824640065,7.621603086590767,11.60535658709705,0.0,0.0,0.0
228066.1383678954,-5336436.939283577,3474149.452631486,0.3579128824640065,7.621603086590767,11.60535658709705,0.0,0.0,0.0
228066.1741591835,-5336436.177123266,3474150.613167148,0.3579128824640065,7.621603086590767,11.60535658709705,0.0,0.0,0.0
228066.2099504716,-5336435.414962956,3474151.773702809,0.3579128824640065,7.621603086590767,11.60535681992769,7.275957614183426e-06,0.0,0.0
228066.2457417597,-5336434.652802645,3474152.93423847,0.3579128824640065,7.621603086590767,11.60535681992769,0.0,0.0,0.0
228066.2815330478,-5336433.890642335,3474154.094774133,0.3579128824640065,7.621603086590767,11.60535681992769,0.0,0.0,0.0
228066.3173243359,-5336433.128482025,3474155.255309796,0.3579128824640065,7.621603086590767,11.60535658709705,0.0,0.0,0.0
228066.3531145125,-5336432.366345381,3474156.415809419,0.3578356554498896,7.619958370923996,11.6028527263552,-0.0190120772458612,-0.4051253199577332,-0.6167683750391006
228066.3888497429,-5336431.605378797,3474157.574527401,0.3564814542187378,7.59112136438489,11.55894226394594,-0.1328080543316901,-2.828193828463554,-4.306435585021973
228066.4243040714,-5336430.850393899,3474158.724137118,0.3519039892125875,7.49364634975791,11.41051785089076,-0.338717654813081,-7.212627679109573,-10.98285429179668
228066.4590690409,-5336430.110088605,3474159.851394312,0.3424492606427521,7.292312104254961,11.10394741408527,-0.6165646482259035,-13.12955282628536,-19.99211963266134
228066.4925934636,-5336429.396200232,3474160.938426661,0.3269406588515267,6.962062790989876,10.601079557091,-0.9391660569235682,-19.99922096729279,-30.45238554477692
228066.5242384863,-5336428.722332889,3474161.964519304,0.304871384287253,6.492107175290585,9.885481791570784,-1.255924871657044,-26.74432471394539,-40.72324372828007
228066.5533918465,-5336428.101524438,3474162.909819575,0.2775069879135117,5.909394007176161,8.99818865582347,-1.458203769288957,-31.05192445218563,-47.28231579065323
228066.579652473,-5336427.542315528,3474163.761322693,0.247502772253938,5.270467139780521,8.025299292057753,-1.517750206403434,-32.31968730688095,-49.21306390315294
228066.6029022428,-5336427.047221534,3474164.515198522,0.2177957649109885,4.637868609279394,7.06204678863287,-1.428721589036286,-30.42398020625114,-46.32654599845409
228066.6233177569,-5336426.612481815,3474165.177173362,0.1912938896566629,4.07352251932025,6.202721269801259,-1.199849066324532,-25.55013634264469,-38.905069231987
228066.6420296287,-5336426.228707018,3474165.761499323,0.2896101796068251,3.586153965443373,5.452705081552267,50.45480065746233,-37.9001721739769,-61.11664697527885
228066.721739986,-5336425.905669747,3474166.249176832,1.307600148720667,2.897919155657291,4.336241632699966,51.33761442266405,-31.04936331510544,-50.72157364338636
228066.9041165007,-5336425.644910141,3474166.63513875,2.342747087823227,2.336925826966763,3.412798745557666,52.16572026256472,-25.27772448956966,-41.9694697484374
228067.1908110862,-5336425.434976723,3474166.936749496,3.39368695858866,1.875836867839098,2.640754682943225,52.91317211231217,-21.13846130669117,-35.7028329744935
228067.58331559,-5336425.267656349,3474167.166443023,4.458607989363372,1.477766316384077,1.963950227946043,53.56152541935444,-19.02529038488865,-32.52096939831972
228068.0822486087,-5336425.138475813,3474167.331004004,5.416401298134588,1.146408263593912,1.395918894559145,2.793283783830702,0.591157004237175,0.7199123501777649
228068.6266753986,-5336425.023245172,3474167.471314094,5.472066361107863,1.158189959824085,1.410265220329165,2.773245796561241,0.5869660526514053,0.7147900760173798
228069.1766487017,-5336424.906840581,3474167.613053635,5.527332061319612,1.169887371361256,1.424508169293404,2.753353328444064,0.5825422704219818,0.7095513865351677
228069.7321287266,-5336424.789270465,3474167.756212372,5.582201280049048,1.181500498205423,1.438649138435721,2.733591827563941,0.578584149479866,0.7044291123747826
228070.293075967,-5336424.670543188,3474167.900780124,5.636676854919642,1.19303073734045,1.452688593417406,2.713983121793717,0.5746260285377502,0.6994232535362244
228070.8594512006,-5336424.550667047,3474168.046746785,5.690761623554863,1.204478088766336,1.466627465561032,2.694512659218162,0.5704350769519806,0.6945338100194931
228071.4312154861,-5336424.429650288,3474168.194102315,5.744458365370519,1.215843483805656,1.480465987697244,2.675187715794891,0.5662441253662109,0.689411535859108
228072.0083301618,-5336424.307501091,3474168.342836753,5.797769888886251,1.22712692245841,1.494205556809902,2.655986463651061,0.5620531737804413,0.6844056770205498
228072.590756843,-5336424.18422758,3474168.492940202,5.850698944414034,1.23832980170846,1.507846638560295,2.636945282574743,0.5580950528383255,0.6796326488256454
228073.178457421,-5336424.059837824,3474168.644402844,5.903248282265849,1.249452121555805,1.521389465779066,2.618020516820252,0.5541369318962097,0.6747432053089142
228073.7713940598,-5336423.934339829,3474168.797214931,5.955420623649843,1.260494347661734,1.534835668280721,2.599241270218045,0.5501788109540939,0.6699701771140099
228074.3695291952,-5336423.807741547,3474168.951366776,6.007218689774163,1.271457877010107,1.548185013234615,2.580592990852892,0.5462206900119781,0.6651971489191055
228074.9728255324,-5336423.680050871,3474169.106848772,6.058645114535466,1.282342243939638,1.561438664793968,2.562075678724796,0.5422625690698624,0.6603077054023743
228075.5812460443,-5336423.551275638,3474169.263651371,6.109702619141899,1.293148845434189,1.57459732145071,2.543689333833754,0.5383044481277466,0.6555346772074699
228076.1947539693,-5336423.421423628,3474169.421765105,6.160393822938204,1.303877681493759,1.587661448866129,2.525448508094996,0.5345791578292847,0.6507616490125656
228076.8133128096,-5336423.290502566,3474169.581180565,6.210721374372952,1.314530149102211,1.600631978362799,2.507324097678065,0.5308538675308228,0.6462214514613152
228077.4368863293,-5336423.158520124,3474169.741888409,6.260687863687053,1.325105782598257,1.613509142771363,2.489337930455804,0.5271285772323608,0.6415648385882378
228078.0654385523,-5336423.025483914,3474169.90387937,6.310295881121419,1.335605513304472,1.626294339075685,2.471482730470598,0.5229376256465912,0.6369082257151604
228078.6989337606,-5336422.891401497,3474170.067144242,6.359548002365045,1.346029806882143,1.638987567275763,2.453751221764833,0.5194451659917831,0.6323680281639099
228079.3373364927,-5336422.756280378,3474170.231673884,6.408446788555011,1.356379594653845,1.651589991524816,2.436143404338509,0.5154870450496674,0.6278278306126595
228079.9806115411,-5336422.620128007,3474170.397459221,6.456994771724567,1.366654876619577,1.664101611822844,2.41866655414924,0.5119945853948593,0.623287633061409
228080.6287239513,-5336422.482951786,3474170.564491248,6.505194454803132,1.376856584101915,1.676523825153708,2.401313395239413,0.5082692950963974,0.6187474355101585
228081.2816390192,-5336422.344759059,3474170.732761019,6.553048340720125,1.386985182762146,1.688856864348054,2.384098479524255,0.5045440047979355,0.614440068602562
228081.9393222901,-5336422.205557119,3474170.902259657,6.600558932404965,1.397041603922844,1.701101195067167,2.36699270317331,0.5010515451431274,0.6101327016949654
228082.6017395561,-5336422.065353203,3474171.072978342,6.647728660027497,1.407024916261435,1.713257748633623,2.350003342144191,0.4973262548446655,0.6055925041437149
228083.2688568547,-5336421.9241545,3474171.244908324,6.694559982861392,1.416936982423067,1.725327223539352,2.333144948352128,0.4938337951898575,0.6012851372361183
228083.9406404675,-5336421.78196815,3474171.418040912,6.741055345628411,1.426778268069029,1.737310085445642,2.316410245839506,0.4901085048913956,0.5968613550066948
228084.6170569174,-5336421.638801238,3474171.592367478,6.787217134842649,1.436548307538033,1.749206800013781,2.299784682691097,0.4866160452365875,0.5926704034209251
228085.298072968,-5336421.494660798,3474171.767879456,6.833047766122036,1.44624849781394,1.761018298566341,2.283297362737358,0.4833564162254333,0.5883630365133286
228085.983655621,-5336421.349553813,3474171.944568344,6.878549596876837,1.455879304558039,1.772745046764612,2.266911906190217,0.4796311259269714,0.5841720849275589
228086.673772115,-5336421.203487219,3474172.122425694,6.923724984517321,1.465441193431616,1.784387743100524,2.250650140922517,0.4763714969158173,0.5800975486636162
228087.3683899236,-5336421.0564679,3474172.30144313,6.968576286453754,1.474933698773384,1.795946853235364,2.234504790976644,0.4728790372610092,0.5759065970778465
228088.0674767536,-5336420.908502689,3474172.481612323,7.013105816440657,1.484358683228493,1.80742284283042,2.218475856352597,0.469619408249855,0.5717156454920769
228088.7710005435,-5336420.759598372,3474172.662925014,7.057315888232552,1.493716146796942,1.818816876038909,2.202556061092764,0.466126948595047,0.5676411092281342
228089.4789294624,-5336420.609761688,3474172.845372998,7.101208771928214,1.503006555140018,1.830128952860832,2.186752681154758,0.4628673195838928,0.5634501576423645
